id,name,shortname,unit_id,unit
266908,Time-minimum U-component of wind stress over sea ice,min_uwst_sea,32,
266909,Time-minimum V-component of wind stress over sea ice,min_vwst_sea,32,
267000,Time-standard-deviation sea ice thickness,std_sithick,4,
267001,Time-standard-deviation sea ice area fraction,std_siconc,168,
267002,Time-standard-deviation snow thickness over sea ice,std_sisnthick,4,
267003,Time-standard-deviation eastward sea ice velocity,std_siue,5,
267004,Time-standard-deviation northward sea ice velocity,std_sivn,5,
267005,Time-standard-deviation sea ice albedo,std_sialb,168,
267006,Time-standard-deviation sea ice surface temperature,std_sitemptop,2,
267007,Time-standard-deviation sea ice growth,std_sigrowth,5,
267008,Time-standard-deviation sea ice volume per unit area,std_sivol,87,
267009,Time-standard-deviation snow volume over sea ice per unit area,std_snvol,87,
267010,Time-standard-deviation vertically averaged sea ice temperature,std_vasit,2,
267011,Time-standard-deviation snow temperature over sea ice,std_sntemp,2,
267012,Time-standard-deviation sea ice temperature at the sea ice and snow interface,std_sisntemp,2,
267013,Time-standard-deviation underside ice temperature,std_usitemp,2,
267014,Time-standard-deviation sea ice heat content,std_sihc,6,
267015,Time-standard-deviation snow heat content over sea ice,std_snhc,6,
267016,Time-standard-deviation sea ice freeboard thickness,std_sifbr,4,
267017,Time-standard-deviation sea ice melt pond fraction,std_sipf,105,
267018,Time-standard-deviation sea ice melt pond depth,std_sipd,4,
267019,Time-standard-deviation sea ice melt pond volume per unit area,std_sipvol,87,
267020,Time-standard-deviation sea ice fraction tendency due to parameterization,std_bckinsic,8,
267021,Time-standard-deviation X-component of sea ice velocity,std_six,5,
267022,Time-standard-deviation Y-component of sea ice velocity,std_siy,5,
267023,Time-standard-deviation sea ice salinity,std_icesalt,147,
267024,Time-standard-deviation sea ice temperature,std_sit,2,
267025,Time-standard-deviation sea ice breakup memory,std_sibm,106,
267100,Time-standard-deviation sea surface practical salinity,std_sos,147,
267101,Time-standard-deviation sea surface temperature,std_tos,2,
267102,Time-standard-deviation depth of 14 C isotherm,std_t14d,4,
267103,Time-standard-deviation depth of 17 C isotherm,std_t17d,4,
267104,Time-standard-deviation depth of 20 C isotherm,std_t20d,4,
267105,Time-standard-deviation depth of 26 C isotherm,std_t26d,4,
267106,Time-standard-deviation depth of 28 C isotherm,std_t28d,4,
267107,Time-standard-deviation barotropic stream function,std_stfbarot,49,
267108,Time-standard-deviation surface downward heat flux,std_hfds,76,
267109,Time-standard-deviation northward surface stress,std_tauvon,32,
267110,Time-standard-deviation eastward surface stress,std_tauuoe,32,
267111,Time-standard-deviation Y-component of surface stress,std_tauvo,32,
267112,Time-standard-deviation X-component of surface stress,std_tauuo,32,
267113,Time-standard-deviation ocean mixed layer depth defined by sigma theta 0.01 kg m-3,std_mlotst010,4,
267114,Time-standard-deviation ocean mixed layer depth defined by sigma theta 0.03 kg m-3,std_mlotst030,4,
267115,Time-standard-deviation ocean mixed layer depth defined by sigma theta 0.125 kg m-3,std_mlotst125,4,
267116,Time-standard-deviation ocean mixed layer depth defined by temperature 0.2 C,std_mlott02,4,
267117,Time-standard-deviation ocean mixed layer depth defined by temperature 0.5 C,std_mlott05,4,
267118,Time-standard-deviation average sea water practical salinity in the upper 300 m,std_sc300m,147,
267119,Time-standard-deviation average sea water practical salinity in the upper 700 m,std_sc700m,147,
267120,Time-standard-deviation total column average sea water practical salinity,std_scbtm,147,
267121,Time-standard-deviation vertically-integrated heat content in the upper 300 m,std_hc300m,6,
267122,Time-standard-deviation vertically-integrated heat content in the upper 700 m,std_hc700m,6,
267123,Time-standard-deviation total column of heat content,std_hcbtm,6,
267124,Time-standard-deviation sea surface height,std_zos,4,
267125,Time-standard-deviation steric change in sea surface height,std_stheig,4,
267126,Time-standard-deviation halosteric change in sea surface height,std_hstheig,4,
267127,Time-standard-deviation thermosteric change in sea surface height,std_tstheig,4,
267128,Time-standard-deviation thermocline depth,std_thcline,4,
267129,Time-standard-deviation bottom pressure equivalent height,std_btp,4,
267130,Time-standard-deviation net surface upward water flux,std_swfup,33,
267131,Time-standard-deviation fresh water flux into sea water (from rivers),std_fw2sw,33,
267132,Time-standard-deviation virtual salt flux into sea water,std_vsf2sw,82,
267133,Time-standard-deviation heat flux correction,std_hfcorr,76,
267134,Time-standard-deviation fresh water flux correction,std_fwcorr,33,
267135,Time-standard-deviation virtual salt flux correction,std_vsfcorr,82,
267136,Time-standard-deviation turbocline depth (kz=5e-4),std_turbocl,4,
267137,Time-standard-deviation Y-component of surface sea water velocity,std_svy,5,
267138,Time-standard-deviation X-component of surface sea water velocity,std_svx,5,
267139,Time-standard-deviation northward surface sea water velocity,std_svn,5,
267140,Time-standard-deviation eastward surface sea water velocity,std_sve,5,
267141,Time-standard-deviation heat content surface to 26C isotherm,std_hct26,6,
267142,Time-standard-deviation sea surface height tendency due to parameterization,std_bckineta,5,
267143,Time-standard-deviation sea surface height with inverse barometer correction,std_zosib,4,
267144,Time-standard-deviation average sea water potential temperature in the upper 300m,std_pt300m,2,
267145,Time-standard-deviation sea surface salinity,std_sss,21,
267146,Time-standard-deviation vertically integrated sea water practical salinity in the upper 300 m,std_sc300v,143,
267147,Time-standard-deviation vertically integrated sea water practical salinity in the upper 700 m,std_sc700v,143,
267148,Time-standard-deviation total column vertically integrated sea water practical salinity,std_scbtv,143,
267149,Time-standard-deviation sea surface downward short-wave radiation flux,std_rsdos,76,
267500,Time-standard-deviation sea water practical salinity,std_so,147,
267501,Time-standard-deviation sea water potential temperature,std_thetao,2,
267502,Time-standard-deviation sea water sigma theta,std_sigmat,9,
267503,Time-standard-deviation Y-component of sea water velocity,std_voy,5,
267504,Time-standard-deviation X-component of sea water velocity,std_uox,5,
267505,Time-standard-deviation northward sea water velocity,std_von,5,
267506,Time-standard-deviation eastward sea water velocity,std_uoe,5,
267507,Time-standard-deviation upward sea water velocity,std_wo,5,
267508,Time-standard-deviation sea water potential temperature tendency due to newtonian relaxation,std_thetaodmp,37,
267509,Time-standard-deviation sea water salinity tendency due to newtonian relaxation,std_sodmp,83,
267510,Time-standard-deviation sea water temperature tendency due to parameterization,std_bckint,37,
267511,Time-standard-deviation sea water salinity tendency due to parameterization,std_bckins,83,
267512,Time-standard-deviation eastward sea water velocity tendency due to parameterization,std_bckine,46,
267513,Time-standard-deviation northward sea water velocity tendency due to parameterization,std_bckinn,46,
267514,Time-standard-deviation sea water temperature tendency due to direct bias correction,std_tdbiascorr,37,
267515,Time-standard-deviation sea water salinity tendency due to direct bias correction,std_sdbiascorr,83,
267516,Time-standard-deviation sea water salinity,std_salo,21,
267517,Time-standard-deviation northward mass transport,std_mtn,33,
267518,Time-standard-deviation eastward mass transport,std_mte,33,
267519,Time-standard-deviation sea water depth,std_zo,4,
267520,Time-standard-deviation sea water upward mass transport,std_mtup,33,
267521,Time-standard-deviation sea water age since surface contact,std_agessc,12,
267522,Time-standard-deviation sea water downward short-wave radiation flux,std_rsdo,76,
267900,Time-standard-deviation net short wave radiation rate at sea surface,std_ssr_sea,76,
267901,Time-standard-deviation wind stress at sea surface,std_wst_sea,32,
267902,Time-standard-deviation wind speed at 10m above sea surface,std_10ws_sea,5,
267903,Time-standard-deviation neutral drag coefficient at 10m above sea surface,std_10nd_sea,23,
267904,Time-standard-deviation total precipitation rate at sea surface,std_tprate_sea,33,
267905,Time-standard-deviation snow precipitation rate at sea surface,std_snrate_sea,33,
267906,Time-standard-deviation eastward component of wind stress over sea ice,std_ewst_sea,32,
267907,Time-standard-deviation northward component of wind stress over sea ice,std_nwst_sea,32,
267908,Time-standard-deviation U-component of wind stress over sea ice,std_uwst_sea,32,
267909,Time-standard-deviation V-component of wind stress over sea ice,std_vwst_sea,32,
300001,Pressure,pres,196,
300002,Pressure reduced to msl,psnm,196,
300003,Pressure tendency,tsps,26,
300006,Geopotential,geop,195,
300007,Geopotential height,zgeo,28,
300008,Geometric height,gzge,4,
300011,Absolute temperature,temp,2,
300012,Virtual temperature,vtmp,2,
300013,Potential temperature,ptmp,2,
300014,Pseudo-adiabatic potential temperature,psat,2,
300015,Maximum temperature,mxtp,2,
300016,Minimum temperature,mntp,2,
300017,Dew point temperature,tpor,2,
300018,Dew point depression,dptd,2,
300019,Lapse rate,lpsr,190,
300021,Radar spectra(1),rds1,23,
300022,Radar spectra(2),rds2,23,
300023,Radar spectra(3),rds3,23,
300025,Temperature anomaly,tpan,2,
300026,Pressure anomaly,psan,191,
300027,Geopot height anomaly,zgan,4,
300028,Wave spectra(1),wvs1,23,
300029,Wave spectra(2),wvs2,23,
300030,Wave spectra(3),wvs3,23,
300031,Wind direction,wind,148,
300032,Wind speed,wins,5,
300033,Zonal wind (u),uvel,5,
300034,Meridional wind (v),vvel,5,
300035,Stream function,fcor,1,
300036,Velocity potential,potv,1,
300038,Sigma coord vert vel,sgvv,204,
300039,Omega,omeg,26,
300040,Vertical velocity,omg2,5,
300041,Absolute vorticity,abvo,188,
300042,Absolute divergence,abdv,188,
300043,Vorticity,vort,8,
300044,Divergence,divg,8,
300045,Vertical u-comp shear,vucs,8,
300046,Vert v-comp shear,vvcs,8,
300047,Direction of current,dirc,148,
300048,Speed of current,spdc,5,
300049,U-component of current,ucpc,5,
300050,V-component of current,vcpc,5,
300051,Specific humidity,umes,21,
300052,Relative humidity,umrl,7,
300053,Humidity mixing ratio,hmxr,21,
300054,Inst. precipitable water,agpl,22,
300055,Vapour pressure,vapp,191,
300056,Saturation deficit,sadf,191,
300057,Evaporation,evap,198,
300059,Precipitation rate,prcr,198,
300060,Thunder probability,thpb,29,
300061,Total precipitation,prec,198,
300062,Large scale precipitation,prge,198,
300063,Convective precipitation,prcv,198,
300064,Snowfall,neve,198,
300065,Wat equiv acc snow depth,wenv,22,
300066,Snow depth,nvde,194,
300067,Mixed layer depth,mxld,200,
300068,Trans thermocline depth,tthd,200,
300069,Main thermocline depth,mthd,200,
300070,Main thermocline anom,mtha,200,
300071,Cloud cover,cbnv,3,
300072,Convective cloud cover,cvnv,3,
300073,Low cloud cover,lwnv,3,
300074,Medium cloud cover,mdnv,3,
300075,High cloud cover,hinv,3,
300076,Cloud water,wtnv,22,
300077,Best lifted index (to 500 hpa),bli,2,
300081,Land sea mask,lsmk,3,
300082,Dev sea_lev from mean,dslm,4,
300083,Roughness length,zorl,4,
300084,Albedo,albe,29,
300085,Deep soil temperature,dstp,2,
300086,Soil moisture content,soic,22,
300087,Vegetation,vege,29,
300089,Density,dens,9,
300091,Ice concentration,icec,168,
300092,Ice thickness,icet,4,
300093,Direction of ice drift,iced,148,
300094,Speed of ice drift,ices,5,
300095,U-comp of ice drift,iceu,5,
300096,V-comp of ice drift,icev,5,
300097,Ice growth,iceg,4,
300098,Ice divergence,icdv,204,
300100,Sig hgt com wave/swell,shcw,4,
300101,Direction of wind wave,wwdi,148,
300102,Sig hght of wind waves,wwsh,4,
300103,Mean period wind waves,wwmp,12,
300104,Direction of swell wave,swdi,148,
300105,Sig height swell waves,swsh,4,
300106,Mean period swell waves,swmp,12,
300107,Primary wave direction,prwd,148,
300108,Prim wave mean period,prmp,12,
300109,Second wave direction,swdi,148,
300110,Second wave mean period,swmp,12,
300111,Short wave absorbed at ground,ocas,76,
300112,Net long wave at bottom,slds,76,
300113,Net short-wav rad(top),nswr,76,
300114,Outgoing long wave at top,role,76,
300115,Long-wav rad,lwrd,76,
300116,Short wave absorbed by earth/atmosphere,swea,76,
300117,Global radiation,glbr,76,
300121,Latent heat flux from surface,clsf,76,
300122,Sensible heat flux from surface,cssf,76,
300123,Bound layer dissipation,blds,76,
300127,Image,imag,197,
300128,2 metre temperature,tp2m,2,
300129,2 metre dewpoint temperature,dp2m,2,
300130,10 metre u-wind component,u10m,5,
300131,10 metre v-wind component,v10m,5,
300132,Topography,topo,4,
300133,Geometric mean surface pressure,gsfp,196,
300134,Ln surface pressure,lnsp,196,
300135,Surface pressure,pslc,196,
300136,M s l pressure (mesinger method),pslm,196,
300137,Mask,mask,206,
300138,Maximum u-wind,mxwu,5,
300139,Maximum v-wind,mxwv,5,
300140,Convective avail. pot.energy,cape,202,
300141,Convective inhib. energy,cine,202,
300142,Convective latent heating,lhcv,189,
300143,Convective moisture source,mscv,8,
300144,Shallow conv. moisture source,scvm,8,
300145,Shallow convective heating,scvh,189,
